8/6p1/5pk1/4p3/3pP1KP/PQ6/5P2/6r1 w - - 1 37|a1g1|Rg1+|g4f3
rnb1k2r/pp3p2/4p1pn/3p4/2P5/1P3Q2/P2B1PP1/q2K1BNR w kq - 0 13|d4a1|Qxa1+|d1e2
6rr/pp1bkp2/3p1p2/4pN2/3nP3/1P1P2P1/P4P1P/2RQR1K1 b - - 1 22|h4f5|Nf5+|d7f5
rnbqkb1r/ppp2ppp/4pn2/3pP3/8/1P6/PBPP1PPP/RN1QKBNR b KQkq - 0 4|e4e5|e5|f6d7
r1b1k1nr/pp3p1p/4p1p1/2p1n3/8/2P1q3/PP2B2P/RN1QKR2 w Qkq - 0 13|d7e6|dxe6|b1d2
rn1q1rk1/ppp2pp1/3p1n1p/2b1p1B1/4P1b1/3P1N1P/PPP1BPP1/RN1Q1RK1 w - - 0 8|h7h6|h6|g5f6
r2qk2r/1p2bppp/p1np1B2/4p3/2b1P3/2N5/PPP2PPP/R2QKB1R w KQkq - 0 11|e6c4|Bxc4|f6g7
8/2k3p1/2r1pp1p/p7/Np1Rb3/1B2P3/PP3KPP/8 b - - 1 36|d1d4|Rd4|f6f5
8/pk6/1pp4p/3rP3/1q1PQ3/1P1R4/P1P2P1P/1K4R1 b - - 1 28|h1g1|Rg1|a7a5
2kr2r1/p1p2p2/bp2pP1Q/4P3/3P4/B1n1N2P/2PK4/R6q b - - 1 28|e1d2|Kd2|h1a1
r1b3kr/1pp1n1pp/p1n5/b2q2N1/3P1B2/2P5/PPQN2PP/R4RK1 b - - 1 14|b3c2|Qc2|c8f5
8/3b4/p2kp3/8/3rp3/1K6/P7/6R1 b - - 1 45|g7g1|Rg1|d7b5
rn1qk1nr/pppbbppp/3pp3/8/3P1B2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 3 5|f8e7|Be7|b1d2
r4k1r/ppp1b1pp/4Q1b1/1B1P4/8/1PP2P1P/8/q1BKR3 b - - 3 25|h1e1|Re1|e7h4
rnbq1rk1/pp2npbp/2p1p1p1/3p4/8/NPPPPP2/PB4PP/R2QKBNR w KQ - 0 8|d7d5|d5|a3c2
rn1q1rk1/ppp1npbp/6p1/6N1/2BP1P2/2N1Q3/PPb3PP/R1B2RK1 b - - 1 12|f3g5|Ng5|g7d4
2k2r2/2p5/1p2p3/p1p3pP/P2n2P1/1P3NK1/2P5/4R3 w - - 4 37|c6d4|Nd4|f3g5
r6k/pp4pp/1qpb1r2/2n1p3/2P5/3P2N1/PP2QPPP/RN3RK1 w - - 4 16|d8b6|Qb6|b2b3
8/p6p/1p2pQpk/3pPp2/q7/6PP/5K2/8 w - - 4 45|g7h6|Kh6|f6h4
1r1q2k1/pp3p2/b4b2/3P1Pp1/1Q1p4/3P3R/PP2r1BP/R5K1 b - - 1 24|f3h3|Rh3|d8e7
2kr3r/1pqbbpp1/p1n1p3/2ppP2p/6NP/2PP2P1/PP1NQPB1/R1B1R1K1 b - - 0 14|h2g4|Nxg4|h5g4
r3kbnr/pp3ppp/4p3/3pP1B1/q1p5/1nP3Q1/1PK1NPPP/1N5R w kq - 6 17|a5a4|Qa4|e2d4
1r4k1/5ppp/p3b3/b1p1P3/8/p1P1P3/P2BB1PP/5RK1 b - - 1 21|e1g1|O-O|e6a2
3q1r1k/B4ppn/7p/1p1b4/1P3P2/P1r5/2P3PP/R2R2K1 b - - 0 24|e3a7|Bxa7|d8d6
rnbqkbnr/pp1p1ppp/4p3/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3|f1b5|Bb5|g8f6
r1bqkb1r/ppp2ppp/2np1n2/1B2p3/3PP3/2N2N2/PPP2PPP/R1BQK2R b KQkq - 0 5|d2d4|d4|c8d7
2r5/p2r2kp/R2P4/2p3pn/2B1Pp2/5P1P/4N1P1/5RK1 w - - 1 27|e7d7|Rd7|e4e5
rn3rk1/pb3ppp/2p1pn2/qpb5/2P1PP2/1P3NPP/PB2Q1B1/1K1R2NR b - - 3 15|c1b1|Kb1|b5c4
r2q1rk1/1ppn1ppp/p2bpn2/4Nb2/2BP1B2/2N5/PPP2PPP/R2QR1K1 w - - 6 11|e8g8|O-O|f4g5
1rr3k1/3q1pbp/2npbpp1/3N4/5P2/1p1P2PP/1B1QP1BK/1R3R2 b - - 2 23|e3d5|Nd5|e6d5
2kr2nr/pbqnbp2/1pp1p2p/3pP3/3P1B2/2N2N2/PPPQB1PP/1KR4R b - - 1 14|d1c1|Rc1|a7a6
r1b2rk1/1pq2p1p/p1n2bp1/2p1p3/2Pp4/P1NP1NPP/1PQ1PPB1/R4RK1 w - - 0 14|g7f6|Bxf6|c3d5
rnq4r/pp1bbkp1/2p1p3/2P2p1p/3P1B2/4PN2/PPB2PPP/R2Q1RK1 w - - 2 15|e8f7|Kf7|f3e5
5rk1/p1r1qppp/2n5/1p1np3/1P1p4/P2P1PPB/3N1P1P/R2QR1K1 w - - 2 20|f6d5|Nd5|d2e4
6k1/p7/1p5r/5P2/3p4/7P/PP5K/R7 b - - 1 37|g1h2|Kh2|g8f7
r3k2r/ppp1q1pp/2npp3/2b1p1N1/4P3/P1N5/1PPB1PPP/R2Q1RK1 b kq - 1 11|e1g1|O-O|c6d4
2r1rb1k/3q1bp1/p2p1p1p/1p2n2Q/3N4/1P3P1P/PB2N1P1/3RR1K1 w - - 2 26|d5f7|Bf7|h5h4
r3k2r/p1p2pp1/2pp4/2b2N1q/4PQ2/4B1Pb/PPP1Nn1P/R5K1 w kq - 0 19|g4f2|Nxf2|e3f2
2kr2nr/pp1bbppp/1qn1p3/2p1P3/2Pp4/1P1P1N2/P3BPPP/RNB1QRK1 b - - 2 10|d1e1|Qe1|f7f6
rnb3nr/ppp2N1p/8/2k5/4PppP/8/PPP3P1/2KR1B1R w - - 0 15|e5f4|exf4|f7h8
rn1qk2r/pppb1pp1/1N1p1n1p/8/4P3/1N3P2/PPP3PP/R1BQKB1R b KQkq - 0 9|a4b6|Nxb6|a7b6
rn1qk1nr/pp2bp2/2p1p1p1/3pP2p/3P1P2/2NQ1N2/PPP3PP/R1B2RK1 b kq - 1 9|e1g1|O-O|h5h4
r1bqk1nr/pp2ppbp/2np2p1/2p5/2B1P3/2PP4/PP2NPPP/RNBQK2R w KQkq - 2 6|f8g7|Bg7|e1g1
5r1k/pp4p1/2p4p/4r1PQ/5q1P/5p2/2B2P2/5RK1 w - - 3 37|e6e5|Re5|h5g6
r2qr1k1/ppp1bpp1/2n1p2p/3p4/2PPPN2/P1NQ1P2/1P4PP/R4RK1 b - - 0 13|e3e4|e4|e7g5
r3k1nr/pp1q1pp1/3p2bp/4p3/2PPP1Pb/8/PP3P1N/R1BQR1K1 b kq - 0 15|d3c4|dxc4|g8e7
r2qk1nr/ppb2ppp/2p5/3pPp2/5B2/4P2P/PPPN1PP1/R2QK2R b KQkq - 0 10|d4e5|dxe5|g8e7
r2qk2r/bpp2ppp/3p1nn1/2PPp3/NP2P1bP/3B1N2/5PP1/R1BQK2R b KQkq - 0 13|h2h4|h4|h7h5
r2q1rk1/pp2ppbp/2pp1np1/5PB1/2BnP1b1/P1NP1N2/1PP3PP/R2QK2R w KQ - 0 10|c7c6|c6|h2h4
8/8/1B1k4/p2p4/Pp1PpK2/1P2P3/3P4/8 w - - 5 43|e6d6|Kd6|b6a5
r1bq1rk1/1ppp1pp1/p1n2n1p/4p3/1bB1P3/2NP1N2/PPPBQPPP/R4RK1 b - - 1 8|e1g1|O-O|b7b5
rnbqk2r/ppp1ppbp/3p1np1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5|g8f6|Nf6|e2e4
3Nr3/pp2b1pp/1q3n2/2p1nQ2/1P2k3/2P1B1PB/P3P2P/3R2K1 b - - 16 26|e6f5|Qf5+|e4e3
2q1r1k1/p4p1p/3p2p1/2p5/2PbPBb1/3BQ3/P4PPP/1R4K1 w - - 2 22|g7d4|Bd4|e3g3
3rr1k1/1pp2pbp/p7/3p2PP/8/2P2N2/PP3P2/R1R2K2 b - - 2 22|e2f1|Kf1|h7h6
6r1/3nq1p1/pkpb1r1p/1p6/3NP3/2NP2Q1/PPP3PP/2KR3R b - - 12 24|g6g3|Qg3|d6g3
r1bqk2r/ppppnppp/2n5/b3P3/4PB2/2P2N2/PP3PPP/RN1QKB1R b KQkq - 4 6|c1f4|Bf4|e7g6
r1br4/pppk2pp/1b1p4/3Pp3/3nN3/3P4/PPP2PPP/RN1QK2R w KQ - 0 12|h8d8|Rxd8|e1g1
r4r1k/1b2qp1p/p3p1pP/1p4N1/3n4/3B2Q1/PPP3P1/2K1RR2 w - - 4 24|c8b7|Bb7|d3g6
4r2k/1pq2p1p/p2b1np1/3Pp3/4P3/QP3B1P/P1r2PP1/3RR2K w - - 15 31|c5c2|Rc2|a3b2
N7/pp6/8/4k1p1/4p3/4P1P1/PPPN4/1K1R1R2 w - - 2 31|f5e5|Ke5|d2b3
r1b2rk1/pp2npbp/2n1p1p1/q1Pp4/4P2P/2NB1Q2/PPP1NPP1/R1B1K2R w KQ - 1 10|d8a5|Qa5|c1d2
rnb2k1r/2qpnpb1/2pNp2p/4P1p1/p2PB3/2P5/P2N1PPP/R1BQR1K1 b - - 7 15|f3d2|Nd2|c8a6
2kr1b1r/1ppbppp1/p1n1q2p/8/5Pn1/1P4P1/PBPPN1BP/RN2QRK1 w - - 5 11|e8c8|O-O-O|g2c6
r4rk1/pp1q2bp/6p1/2pNpp2/2P5/P2P1R2/1P1Q2PP/4R1K1 b - - 0 20|c2c4|c4|e5e4
r1bq1rk1/pp3ppp/2pb4/3nR3/2B5/3P1Q2/PPP2PPP/RNB3K1 w - - 2 11|c5d6|Bd6|e5e2
r1b1k2r/pp4pp/2n2q2/4p3/3p4/5NP1/PP2PP1P/2RQKB1R b Kkq - 0 12|g2g3|g3|c8g4
r1bq1b1r/pppnpkpp/5n2/8/8/8/PPPP1PPP/RNBQKB1R w KQ - 0 6|e8f7|Kxf7|f1c4
8/1p4k1/3R4/p4pP1/8/6K1/8/5r2 w - - 0 44|a7a5|a5|d6d7
r1bqkb1r/1n1p1ppp/p1nBp3/1p6/8/2N2N2/PPP1BPPP/R2QK2R w KQkq - 2 10|c5b7|Nb7|d6f8
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|d7d6
3r3k/5b2/6p1/R2pP2p/2pP4/1P2N3/PP2N1PP/6K1 b - - 0 37|c2b3|cxb3|c4b3
r1bqkbnr/pp2pppp/2np4/2p5/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4|d2d3|d3|g8f6
rnbqkb1r/pp3ppp/2p1pn2/3p4/3P4/5NP1/PPP1PPBP/RNBQK2R w KQkq - 2 5|g8f6|Nf6|c1g5
8/1pk5/p4p1p/2P1pP2/4P2P/n1K2N2/2P1b3/B7 w - - 3 33|b5e2|Be2|f3d2
2k1rb1r/ppp2ppp/8/n2q4/4B3/5P2/PPPP1QPP/R1B2RK1 b - - 0 14|d3e4|Bxe4|e8e4
r1b1kbnQ/pp1ppp1p/6p1/1q6/4P3/2P5/PP3PPP/RNB1K2R b KQq - 0 8|d4h8|Qxh8|f7f6
rnbqk2r/pppnbppp/4p3/4P3/2BP4/2N5/PP3PPP/R1BQK1NR w KQkq - 1 7|f8e7|Be7|c4b3
r3r1k1/5ppp/p1pq4/1pN5/3P4/4p1Pb/PP1QPP1P/2RR2K1 w - - 0 20|e4e3|e3|f2e3
rnbqkb1r/pp3ppp/4pn2/2pp4/8/4PBP1/PPPP1P1P/RNBQK1NR w KQkq - 0 5|c7c5|c5|f3g2
r5k1/p5bp/b1p2pp1/3rp3/8/B1N5/PPP2PPP/R2R2K1 b - - 7 18|c5a3|Ba3|d5d1
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|d7d6
r4rk1/p3q1pp/4p2n/2p2b2/2Pp1P2/1PNP4/P5PP/R1BQ1RK1 w - - 0 15|d7e7|Qxe7|c3e4
3r1rk1/1pp1qppp/1p1p1n2/7b/1n1PP3/1B2BN1P/PP3PP1/R2QR1K1 b - - 1 15|c2b3|Bb3|e7e4
8/8/k4Q2/p1K5/8/P7/6P1/8 b - - 2 50|h8f6|Qf6+|a6b7
rnbqk1nr/pp1pbpp1/4p3/2P4p/8/5NP1/PPP1PPBP/RNBQK2R b KQkq - 0 5|d4c5|dxc5|h5h4
1k1r1bnr/pbpnq2p/1p1p1pp1/4p3/P3P3/1P1P1N2/1BPNBPPP/R2Q1RK1 w - - 0 11|g7g6|g6|c2c4
r1r3k1/3nbppb/1p2p2p/2Pp4/5BP1/2R1P2P/P2N1PBK/2R5 b - - 0 21|d4c5|dxc5|b6c5
1r1r1k2/2p2ppp/2pb1n2/p7/2B5/1PP1BP2/P5PP/R3R1K1 w - - 1 18|e7f8|Kf8|a1d1
rnbqkb1r/pppp2pp/5n2/5p2/4p3/3P2P1/PPP1PP1P/RNBQKBNR w KQkq - 1 5|g8f6|Nf6|d3e4
r3k1nr/p1p1bppp/1p1N4/3pp3/6B1/8/PPP2PKP/RNBQ1R2 b kq - 0 11|f5d6|Nxd6+|e7d6
1k2q2r/pbp3pp/4pn2/p2p4/6P1/3P1N1P/3BQPK1/2R5 w - - 4 27|a4e8|Qe8|f3d4
r1bqkb1r/ppp2ppp/5n2/3pP3/1n6/2NB4/PPPQ1PPP/R1B1K1NR b KQkq - 0 7|e4e5|e5|b4d3
rn1qkb1r/ppp1n1pp/3p4/3Pp3/2P1Q3/2N2N2/PP3PPP/R1B1K2R b KQkq - 0 10|d3e4|Qxe4|b8d7
rnbq1rk1/ppp1bpp1/5n1p/3p4/3P3B/5N2/PPP1BPPP/RN1Q1RK1 b - - 3 8|e1g1|O-O|b8c6
r1bn3r/pppp2k1/3b2p1/4p1Bp/2B1P3/3P1Q2/PPP2PPP/RN3RK1 b - - 3 11|c1g5|Bg5|d6e7
r2qk2r/1b1nppb1/p4np1/1pPp3p/1P1P4/2N1PN1P/4BPP1/R1BQ1RK1 w kq - 0 13|c6b5|cxb5|c1b2
r1b1kbnr/ppB3pp/5p2/3p4/3N4/1P6/P2NPPPP/R3KB1R b KQkq - 1 11|e5c7|Bc7|f8c5
r1bq1rk1/4bpp1/p1n1p2p/1pnpP3/1P1P4/P4N2/1BB2PPP/R2QK2R w KQ - 0 17|d7c5|Nxc5|b4c5
rnbqk1nr/pppp1ppp/8/2b1p3/4PP2/3P4/PPP3PP/RNBQKBNR b KQkq - 0 3|f2f4|f4|d7d6
2r1qr1k/4bppp/p3p3/1p1bN1NQ/n2P4/P7/1P3PPP/2BRR1K1 b - - 1 20|e4g5|Ng5|e7g5
rn1qk2r/pbpp2p1/1p2p1pp/4P3/2PP3N/P1P5/5PPP/R1BQ1RK1 b kq - 1 12|f3h4|Nh4|d8h4
3r2k1/pR2bppp/4p3/2p1P3/2P2PP1/6B1/r6P/7K w - - 0 26|d2a2|Rxa2|f4f5
rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 3|e2e4|e4|d5e4
r1b2rk1/pppn1ppp/2np4/2q3B1/4R1Q1/2N5/PPP2PPP/R5K1 b - - 7 13|d1g4|Qg4|d7e5
r1bk3r/6p1/2p2nB1/p4P2/1pPP4/3P3P/P2K1P2/R6R b - c3 0 23|c2c4|c4|b4c3
rn2k2r/pp3ppp/4bn2/1p2p3/1q2P3/2N5/PPQ1NPPP/R4RK1 w kq - 4 12|g8f6|Nf6|a2a3
r2q1rk1/ppp1ppb1/2n3pp/3n4/3P2bB/2PB1N2/PP1N1PPP/R2Q1RK1 b - - 1 10|g5h4|Bh4|d5f4
8/8/p1pp2kp/3Pp3/bP2P1PP/P7/2pK4/5R2 w - - 0 44|c7c6|c6|d5c6
r2qkb1r/p1p2ppp/b1Np1n2/2p5/4P3/8/PPP2PPP/RNBQR1K1 b kq - 1 9|d4c6|Nc6|d8d7
r1bq1rk1/ppppb1pp/2n2n2/4pp2/2P5/2NP1NPP/PP2PPB1/R1BQK2R b KQ - 2 7|f1g2|Bg2|d7d5
rnbqkbnr/ppp2ppp/3pp3/8/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 3|e7e6|e6|d2d4
8/4k3/6Q1/8/8/4K3/8/8 b - - 8 66|f5g6|Qg6|e7d7
r2q1rk1/1bpn1pb1/p2p1npp/1p1Pp3/4P2P/1B2BQ1N/PPP2PP1/RN2K2R w KQ - 4 13|e8g8|O-O|g2g4
r1bq1rk1/pppp1ppp/5n2/2b3N1/2BnP3/8/PP3PPP/RNBQK2R w KQ - 2 8|e8g8|O-O|g5f3
rn2k3/pQ3pp1/3b4/3N4/3P1P2/2K1Pb2/PP6/R1B1q3 w q - 3 25|e2e1|Qe1+|c1d2
r4r2/1p3bk1/p3ppp1/3p4/7P/5NB1/PPP5/2KR3R w - - 1 23|g8g7|Kg7|h4h5
4R3/4nk2/8/5p1p/8/2P1P1NP/1P1r1PPK/8 w - - 4 36|g6f7|Kf7|e8h8
2kr2nr/ppp2pp1/3p1n2/7p/P3P1q1/2NPQ3/1PP3PP/R1B2RK1 b - - 2 15|f3e3|Qe3|d6d5
r5k1/pppq1pbp/3p2p1/7b/2P2P2/P2rB2P/R4QP1/5RK1 w - - 2 21|b2g7|Bg7|g2g4
rnbqkb1r/pp3ppp/2p1pn2/3p4/2P5/5NP1/PP1PPPBP/RNBQK2R w KQkq - 1 5|g8f6|Nf6|c4d5
2rq1rk1/pp2ppbp/5np1/4P3/3P4/6PP/PP1N2K1/R1BQ1R2 b - - 0 16|f4e5|fxe5|f6d5
rnb1k2r/p2p1Q1p/1pp2n2/2P5/2B1PB1p/8/PPP3PP/RN2K2R b KQkq - 0 10|h5f7|Qxf7+|e8d8
r1bqk2r/pp3ppp/2nb1n2/4p3/4P3/2N2N2/PP2QPPP/R1B1KB1R b KQkq - 3 9|b1c3|Nc3|e8g8
r1bq2k1/ppp3pp/4p3/n3Ppr1/P2P4/2PB1P2/2Q1N1PP/R4RK1 w - - 0 17|g6g5|Rxg5|e2f4
r2qkb1r/1bp1ppp1/1p1p1n2/p6p/3PP3/P1NPBN1P/1P3PP1/R2Q1RK1 b kq - 1 10|e1g1|O-O|b7a6
rnbqkb1r/ppp4p/5pp1/5n2/8/1P6/PBPPP1P1/RN1QKBNR w KQkq - 2 10|h6f5|Nf5|e2e3
r1bqkbnr/pppn1ppp/4p3/8/3PN3/8/PPP2PPP/R1BQKBNR w KQkq - 1 5|b8d7|Nd7|g1f3
8/8/2P4p/8/1K3k2/P5p1/1P3q2/8 b - - 0 53|c5c6|c6|g3g2
rnbqk1nr/ppp2ppp/3p4/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 1 4|e1g1|O-O|b8c6
r1bqk2r/pp2bppp/2n1pn2/2pp4/P2P4/NPP1P3/4NPPP/R1BQKB1R b KQkq - 2 7|b1a3|Na3|c5d4
rnbqkb1r/pp3ppp/4pn2/3p4/3P4/5N1P/PPPN1PP1/R1BQKB1R b KQkq - 0 6|e3d4|exd4|b8c6
r3nr1k/1bp3QP/1p1p4/4p1P1/2P1P3/2NP1B2/PK6/3R3R b - - 0 24|h6g7|Qxg7+|h8g7
r1bq1rk1/pp2ppbp/3p1np1/4n3/2PNP3/1PN1B3/P3BPPP/R2Q1RK1 b - - 0 10|b2b3|b3|c8d7
r1bq1rk1/pp5p/3p2pR/2p2P1n/7Q/2PP4/PP2B1P1/RN2K1N1 b Q - 0 15|e4f5|exf5|d8h4
rr4k1/p5p1/3b1p1B/5Q2/q2P4/2P4P/PP2R1P1/5RK1 b - - 0 26|e3h6|Bxh6|g7h6
8/p3b2B/8/2p1k3/8/2N5/PPPP1PPP/R1B2RK1 b - - 2 22|e1g1|O-O|e5f6
r6r/p1nq2pk/2p1p3/4Qp1P/1B1P1n2/8/P7/2KR2R1 w - - 0 28|h6h7|Kxh7|e5f4
r4rk1/3n2qp/2pb2p1/3p1p2/p2P4/Pp1BPN1Q/1PP2PP1/2KR3R b - - 0 20|a2a3|a3|b3c2
r4rk1/p4pp1/2R4p/1p3b2/3p1B1P/P6N/KP3PP1/4n3 b - - 1 24|b1a2|Ka2|e1g2
rn2kb1r/pp3ppp/2p2p2/3q1b2/2PP4/3B1P2/PP4PP/R1BQK1NR b KQkq - 0 8|c2c4|c4|d5e6
r4rk1/ppp2ppb/3p3p/3Pp2P/PPP1P1q1/3B3N/3K1Q2/1R5R b - - 1 26|e1d2|Kd2|h7e4
r3k2r/pp1n1p1p/2p2np1/6N1/4P3/5Pqb/PPPBB2b/RN1QR2K w kq - 4 16|c7g3|Qg3|e1f1
rn1qkbnr/ppp2ppp/4p3/3p1b2/2PP1B2/4P3/PP3PPP/RN1QKBNR b KQkq - 0 4|c2c4|c4|c7c6
rnbqkbnr/ppp2ppp/4p3/3p4/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3|d7d5|d5|e4e5
r4rk1/ppp2ppp/2n1pq2/3p4/3P1P2/2PB1NP1/PP3PQP/R4RK1 b - - 4 13|d2f3|Nf3|c6e7
rn1qk2r/ppp1bpp1/4pn1p/3p1b2/8/PP1PP3/1BPNNPPP/R2QKB1R b KQkq - 3 7|g1e2|Ne2|b8d7
4k1r1/6P1/1p1q4/2pP2B1/r3p2P/p7/P1PQBP2/2K3RR w - - 1 28|h8g8|Rg8|e2h5
3r2k1/1pq2p1p/2p2Np1/3bb1P1/7P/2PBQ3/1P2PP2/5RK1 b - - 5 27|e4f6|Nf6+|e5f6
r2q1rk1/pp1bppb1/2n2np1/3p3p/3P3P/1PPB1PN1/PBQ3P1/RN3RK1 b - - 1 13|d1c2|Qc2|d8c7
2rqr1k1/1p2bppb/p1p4p/3pn3/1P6/P2P1NP1/1Q2PPBP/R1R3K1 w - - 0 21|d7e5|Nxe5|f3e5
5r2/5rk1/6p1/1p2p3/4P1P1/2PNB3/PPK5/5R2 w - - 6 36|h8f8|Rhf8|d3e5
rnb1k1nr/pp3p1p/4p1p1/2p5/2B2B2/3P1N2/PbP3PP/RN1QK2R w KQkq - 0 9|g7b2|Bxb2|b1d2
r2qkb1r/pQ3ppp/4pn2/1Bp2b2/1n5P/2N1PN2/PP1P1PP1/R1B1K2R b KQkq - 2 9|c4b5|Bb5+|f6d7
r2qkb1r/pp3ppp/2b1p3/2PpR3/8/2N5/PPP2PPP/R1BQ2K1 w kq - 1 13|b5c6|Bc6|b2b4
r1b1n1k1/ppqn1rbp/2p3p1/2B1p3/1PP1Pp2/P1NB1N1P/5PP1/R2QR1K1 w - - 2 15|f8f7|Rf7|a1c1
r2qk2r/pp1nn3/2pp4/4p1p1/QPP5/2NP2P1/P3P1RP/R1B3K1 b kq - 0 16|f2g2|Rxg2|e7f5
N1b1r3/p5R1/2p5/2kpP2p/3p4/8/PP5P/2K3R1 w - - 1 28|d6c5|Kc5|g1g6
6k1/1p1r1p2/3P2p1/rN6/6p1/1P6/1BP3PP/1K1R3R w - - 1 24|e7d7|Rd7|b5c3
r1b1kbnr/ppp2ppp/2n5/8/2Bq4/2N5/PP3PPP/R1BQK1NR w KQkq - 0 7|d8d4|Qxd4|d1d4
8/8/8/5k2/r5P1/PR3K2/8/8 b - - 0 53|g3g4|g4+|a4g4
r1bqkb1r/ppp1nppp/2n5/3Pp1N1/2B5/8/PPPP1PPP/RNBQK2R b KQkq - 0 5|e4d5|exd5|e7d5
rnbqkbnr/pppp1ppp/8/4p3/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 2|d2d3|d3|b8c6
5r2/p5kp/1p6/2p5/2Pp3R/1P1q1pP1/P4Q2/6K1 w - - 0 36|g8g7|Kxg7|h4f4
r1bqkbnr/pppp1ppp/2n5/4p3/8/1P2P3/PBPP1PPP/RN1QKBNR b KQkq - 0 3|e2e3|e3|d7d6
1r2k2r/1ppq1pb1/p1np1np1/4p1Bb/1PPP1N1P/P1N1PP2/6B1/R2QK2R w KQk - 0 15|e7e5|e5|g2h3
r1b1k2r/1pppnppp/p1n5/2q1P3/8/PRBBPN2/2P2PPP/3Q1RK1 b kq - 3 13|e1g1|O-O|e8g8
r1bqr2k/ppppnp1p/2n3pB/4P3/3P3P/2PQ1N2/P1B2P2/R4K1R w - - 1 17|d5e7|Nde7|h4h5
r3k2r/1Rp2pp1/p1p2n1p/4p3/4P3/3P1Q1P/P1q1NPP1/5RK1 b kq - 0 15|b1b7|Rxb7|e8g8
8/K7/4k3/8/1q6/8/8/8 w - - 28 72|f5e6|Ke6|a7a6
2kr1bnr/pppq2p1/2npb3/4p3/7p/1PNBP1N1/PBPP2PP/R2Q1RK1 w - - 0 11|h5h4|h4|g3f5
r1b2r2/ppp1qpbk/2np1n1p/6p1/4P1PP/2NPBN2/PPPQB3/R3K2R b KQ - 0 13|h3h4|h4|f6g4
5k2/pp1n4/2p2p2/3p2pP/3P2P1/2NP2P1/PP4K1/8 w - - 0 32|e8f8|Kxf8|g2f3
r2q2k1/p2p1rpp/1p6/2p3N1/2Q5/2P1B2P/PP3PP1/R3R1K1 b - - 3 27|f3g5|Ng5|d7d5
r3k2r/ppp1qppp/2n1pn2/3p4/3P2b1/P1BBPN2/1PP1QPPP/R3K2R b KQkq - 0 9|d2c3|Bxc3|f6e4
r5k1/1pq3pp/p1np1p2/3b4/7B/5PP1/PP1QN1BK/R1R5 w - - 0 23|e6d5|Bxd5|d2d5
3r1rk1/ppb3pp/2n1p3/8/1PP3q1/P3P1N1/2Q2PPP/R1B2RK1 w - - 0 20|h4g4|Qxg4|c1b2
r3r1k1/p4ppp/1b1Q4/3p4/8/2P2q2/PP1PR2P/R1BK4 b - - 0 20|c2c3|c3|f3f1
6k1/6p1/p3bq2/2P1p3/4Q2p/P4P1P/3N2PK/8 w - - 4 43|a2e6|Be6|c5c6
rnbqkbnr/pp1ppppp/8/8/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3|e3d4|exd4|g8f6
r1b1k2r/ppp1n1pp/3pP3/2Q5/4p2q/8/PPP2PPP/RNB2RK1 w - - 0 12|d7d6|d6|c5c7
rnbqkbnr/ppp1pppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2|b1c3|Nc3|b7b6
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|d7d6
4r1k1/pp1qnrb1/2p1Rn2/1P1p1p1p/2P2Pp1/2NP2P1/PB2Q1BP/4R1K1 w - - 5 21|a8e8|Re8|b2a3
r2bN1k1/pp4pp/2n5/4p3/4P1Q1/P7/1P3PPP/2R3K1 b - - 0 19|c7e8|Nxe8|g7g6
2r1r1k1/4bpp1/2N1p2p/1Ppn4/P7/4PN1P/1B3PP1/1R4K1 b - - 4 23|d1b1|Rb1|d5b6
r4r1k/4b1p1/1p3p1p/1p2n3/2PpN1P1/7P/PPP3PN/R4RK1 b - - 0 24|d3c4|dxc4|b5c4
r5k1/p1pbqppp/8/8/2B5/4K3/PPP3PP/RN5R w - - 1 17|d8e7|Qe7+|e3f2
rn1qkbnr/pp3ppp/4p3/2pp4/3P2b1/1PN1PN2/P1P2PPP/R1BQKB1R w KQkq - 0 6|c6c5|c5|h2h3
5r2/6k1/3q2p1/7p/1pP5/1P3B1P/P3RPP1/R5K1 w - - 2 35|c7d6|Qd6|a1e1
r1b2rk1/1p3ppp/n1pbpq2/p2p4/2PP4/1PBQPN2/P3BPPP/R1R3K1 w - - 3 13|e8g8|O-O|a1b1
6k1/pp4P1/5NP1/3p1p2/4p3/2B5/1bq1NKP1/8 b - - 2 39|h5f6|Nf6+|g8g7
