3r3r/pkppqp2/8/pPb1p2p/Q1P1P1p1/P2P4/5PPP/R3NRK1 w - - 2 18|d6c5|Bc5|a4a5
rnbq1r1k/pppp2p1/5n1p/2P3B1/1bBPp3/2N1P3/PP4PP/R2QK1NR w KQ - 2 10|g8h8|Kh8|g1e2
rnb2rk1/pppp1ppp/8/3R4/1bB5/8/PB2NPPP/2K4R b - - 0 12|d1d5|Rxd5|c7c6
r1bq3r/pp4pp/2nb1nk1/1B1p2N1/5Q2/2P5/PP3PPP/RNB1K2R w KQ - 7 14|f7g6|Kg6|b5d3
2k5/ppp3R1/1b6/P7/KP2r1P1/5rP1/8/1R6 b - - 2 37|b3a4|Ka4|b6d4
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3|b8c6|Nc6|f1c4
r2qk1r1/pp3p1p/5p2/2bNp3/3n4/1B1P2Pb/PPPQNP2/R4RK1 w q - 1 15|c6d4|Nd4|e2d4
8/5pkp/8/P5p1/1PR5/1K6/2R5/8 b - - 1 58|a4b3|Kb3|g5g4
4kb1r/3b1ppp/p3p3/2ppB3/3P2n1/2P2N1P/PP1N1PP1/R3K2R b KQk - 0 14|h2h3|h3|g4e5
r1b1k2r/pp2bppp/1q1p4/3Pp3/2P5/P2Q1N2/5PPP/3R1RK1 w kq - 0 18|e6e5|e5|d3c3
2kr1b1r/pppq1p2/2n1p2p/6p1/3P4/1B5P/PPP1Nn1B/2K2RR1 b - - 1 17|d1f1|Rdf1|f2h3
r1bqkb1r/pp1ppp1p/2n2np1/2P5/8/2P1PN2/P4PPP/RNBQKB1R w KQkq - 1 7|b4c6|Nc6|b1d2
rnbqkbnr/pp2pppp/2p5/3p4/2P5/4PN2/PP1P1PPP/RNBQKB1R b KQkq - 0 3|e2e3|e3|g8f6
2r3k1/p1rnbppp/1p2pn2/3p4/3P4/N1B1PN1P/PP3PP1/R4RK1 w - - 2 16|a8c8|Rac8|a1c1
3kr3/pp2r3/8/3Q4/8/1P6/PKP5/8 b - - 0 45|h5d5|Qxd5+|d8c7
r1bq1rk1/pp4b1/4pnBp/2pPp3/2P5/2N3P1/PPQ2PP1/R3K2R w KQ - 1 17|h7g8|Kg8|c3e4
r1bq1rk1/pp2bppp/2n2n2/2pp4/8/P2PBN2/BPP2PPP/RN1Q1RK1 b - - 1 9|c4a2|Ba2|b7b6
Bn2k3/p5p1/2pp4/2b1p2r/8/1PN1P1q1/P1PP3p/R1B2R1K w - - 2 22|h8h5|Rh5|c3e4
8/p5k1/6p1/2p5/2P5/4q3/8/3q1K2 w - - 0 46|d2d1q|d1=Q+|f1g2
r1bq1rk1/ppp1ppbp/2np1np1/8/3PPP2/2NB1N2/PPP3PP/R1BQ1RK1 b - - 4 7|e1g1|O-O|c8g4
r4rk1/pppq1pbp/3p2p1/3P1n2/2P2B2/2N4P/PP3PP1/R2Q1RK1 w - - 4 16|d8d7|Qd7|f1e1
r1b5/pp1pr1kp/5pp1/6q1/5P2/2N3P1/PPPR3P/2KR4 b - - 0 28|f2f4|f4|g5c5
r1bqkb1r/pppn1ppp/5n2/8/4Pp2/2N2P2/PPP3PP/R2QKBNR w KQkq - 0 7|e5f4|exf4|f1c4
r2r3k/6Np/pp3p2/2p1p3/2B5/1P2Q3/PBPP3P/2K5 b - - 0 23|f5g7|Nxg7|h8g7
6r1/p1p2kp1/1p1p1p2/3Pp3/4P3/3P3b/PP4PP/R5K1 w - - 0 25|d7h3|Bxh3|g2h3
rnb2rk1/pp2pp1p/3p2p1/2P5/3N4/4P3/q3BPPP/2RQ1RK1 b - - 0 14|c4c5|c5|d6c5
rnbqkb1r/pp2pppp/3p1n2/2pP4/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4|d7d6|d6|e2e4
rnbqkbnr/ppp2ppp/4p3/3pP3/8/8/PPPP1PPP/RNBQKBNR w KQkq - 0 3|e7e6|e6|d2d4
8/p5p1/1p2k2p/2p1P3/4B3/7P/PP4P1/6K1 w - - 0 39|c6c5|c5|g1f2
8/1p1kP1N1/1pp2rbp/3p4/6P1/2P4P/PP4K1/4R3 w - - 1 36|e8d7|Kd7|e7e8q
2k4r/ppp2ppp/2q2n2/2b5/4NQ2/P3PP1P/1PPr4/R3K2R w KQ - 0 15|d8d2|Rxd2|e1d2
rnbqkbnr/pp2pppp/2p5/8/2pP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4|d5c4|dxc4|c1f4
r2qkbnr/pbp2ppp/1pnp4/4p3/2P5/2NP1NP1/PP2PP1P/R1BQKB1R w KQkq - 3 6|b8c6|Nc6|f1g2
8/6p1/7p/3n4/2k5/2p1PPP1/2B4P/3K4 b - - 0 48|f2f3|f3|d5c7
rn1q1rk1/pp3ppp/3b1n2/2pp4/3P2b1/2P2N1P/PPB2PP1/RNBQ1RK1 b - - 0 9|h2h3|h3|g4h5
rnbqkbnr/pp1ppp1p/8/2p3p1/4P3/5Q2/PPPP1PPP/RNB1KBNR w KQkq - 0 3|c7c5|c5|f1c4
rn2kbnr/ppp4p/8/3pp1q1/8/2P1PP2/PP1P3P/RNBK1B2 b kq - 0 9|f2f3|f3|g5g1
6rk/ppq5/2nbpp2/3p2rp/3P1p1N/2PB1QPP/PP3P2/R4R1K w - - 0 22|f5f4|f4|g3g4
8/2k2K1B/2P2p2/6pp/8/5r2/8/8 w - - 0 51|h6h5|h5|f7g6
r1bqk2r/ppp2p2/2np1n2/2b1p2p/2B1P1pN/3P2B1/PPP2PPP/RN1Q1RK1 w kq - 0 10|h6h5|h5|h4f5
r3k2r/1bbp1ppp/pp2pn2/2q1P3/Q1P2P2/6P1/PP2N1BP/R1B2R1K b kq - 0 15|e4e5|e5|b7g2
4r3/1b3pkp/p5p1/1p1q3n/5P2/3B2Q1/2P3PP/5R1K w - - 4 26|f6h5|Nh5|g3g4
2rr2k1/p3np1p/1p4p1/3p1b1P/5N2/PP4P1/1P1R4/3K3R b - - 2 25|c1d1|Kd1|f5g4
3r4/4b3/2R5/1p1n4/2PPk3/1P4P1/1P3PK1/8 b - - 0 33|c3c4|c4|b5c4
2kr2nr/ppp2pp1/2np1q2/7p/1b2PP2/2N1Q2P/PPPBB1P1/2KR3R b - - 0 11|f1e2|Bxe2|f6e6
r1r1k3/3q1p2/2p1P1N1/6Q1/3P3P/p7/8/R5K1 b - - 0 35|e5e6|e6|d7d4
8/pp6/1kpbK3/8/8/8/8/8 b - - 1 45|f5e6|Ke6|b6c5
1r3r1k/p1p1B1p1/1pQb3p/7q/8/5NP1/PPP2P1P/4R1K1 b - - 1 21|g5e7|Be7|d6e7
3r3k/ppp3pp/1b6/6q1/1P1r4/2Q5/P4PPP/R5K1 w - - 2 27|e8d8|Red8|g2g3
r2qkbnr/pppbnpp1/3p3p/1B1P4/4PB2/5N2/PPP3PP/RN1QK2R w KQkq - 1 8|c6e7|Nce7|b5d7
r4rk1/5pp1/p7/4p3/1p2NP2/1B6/PqP1K1P1/R6R w - - 0 26|e6e5|e5|f4f5
r1bqk1nr/pp1p1pbp/2n1p1p1/1N6/2B1P3/5N2/PP3PPP/R1BQ1RK1 b kq - 1 8|c3b5|Nb5|g7f8
8/7p/7K/3r1p2/p3p3/8/k2P2P1/3R4 w - - 0 44|a3a2|Kxa2|h6h7
3q2k1/5p2/pr1p1nbp/2p3p1/P2p2P1/8/1P1Q1PBP/4R1K1 b - - 3 28|c6g2|Bg2|f6g4
7r/pp1k2pp/3bp3/3p2Pn/1n1p1P1P/3P3B/1PP4B/1K1R2R1 w - - 1 24|f8d6|Bd6|d1f1
r2qkb1r/3p1ppp/n1p1p3/4P3/2N3P1/1P2P3/PB2KP1P/R5NR w kq - 1 15|b8a6|Na6|g1f3
r4k1r/2p3pp/1p3n2/p1n1p3/1Q6/2P4R/PP1PPP2/R1B1K3 w Q - 0 18|a7a5|a5|b4h4
r3k2r/p3qppp/1ppbpn1n/3p4/3P4/1P1BP2Q/PBPN1PPP/R4RK1 w kq - 4 12|d8e7|Qe7|d2f3
r4rk1/pppq2pp/3p4/4b2b/4B3/2P2PP1/PP2Q2P/RN2R1K1 b - - 0 16|g2g3|g3|a8e8
r1bqkbnr/pp1p1ppp/2n1p3/2pP4/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4|d4d5|d5|e6d5
1r5r/2q1bpk1/p1b1pNp1/n1p1P3/2PpNP1p/P2P3P/4QBP1/3RR1K1 b - - 4 24|b1d1|Rbd1|b8b3
r6r/1p1qppk1/p2pb1p1/2n5/3NP1P1/2NP1P2/PP1Q4/2KR3R b - - 0 18|c2d3|cxd3|a8c8
R1R5/pp4p1/1k6/8/nP6/1KPb4/P2B4/6r1 b - - 3 36|b2b3|Kb3|a4c5
1r3rk1/1b1nq3/3p4/p1p2pp1/PpP1pPp1/1P2P1N1/1B1N2K1/R2Q3R w - - 0 26|g6g5|g5|d1f1
rnbqkbnr/pppp2pp/8/4pp2/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3|e7e5|e5|b1c3
3qk1nr/p5bp/B2p1pp1/2p5/1rPn4/2N5/P4PPP/R1BQ1RK1 b k - 1 14|e1g1|O-O|g8e7
r2q1rk1/ppp2pp1/2n1bn1p/2b1p3/3pP3/1B1P1P1P/PPP1N1P1/RNBQ1R1K b - - 1 11|c3b1|Nb1|e6b3
r2qkb1r/2pb1ppp/p1n2n2/2N1p3/1p6/1B1P1N2/PPP2PPP/R1BQK2R w KQkq - 0 11|e7e5|e5|c5d7
8/p7/2pk4/4p1P1/8/P7/8/5RK1 b - - 2 34|c1f1|Rf1|c6c5
rnbqkb1r/pp3ppp/2p2n2/3pp3/2B1P3/3P1Q2/PPP2PPP/RNB1K1NR w KQkq - 0 5|d7d5|d5|e4d5
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|e7e6
r2q1rk1/1p2pn1p/p2pbpp1/3N2P1/3BPP2/1B5P/PPP5/2KR3R w - - 1 17|c8e6|Be6|g5f6
r1b1r1k1/1pp1q1p1/1pn4p/8/4R3/2P2NNP/PPQ2PP1/4R1K1 b - - 0 19|e2e4|Rxe4|c8f5
rn1q1rk1/p2b1ppp/1p1p1b2/3Pp3/1P2P3/P1NB1N2/5PPP/R2QR1K1 w - - 0 15|b7b6|b6|d1c2
2r1r1k1/p4ppp/1p1q1n2/2Rp1b2/1P1Q4/P3PBP1/5P1P/3R2K1 w - - 0 22|b7b6|b6|c5c8
r1bqkb1r/pppp1pp1/5n1p/4p3/3nP3/P2P1N1P/1PP1BPP1/RNBQK2R b KQkq - 4 6|g1f3|Nf3|d7d6
r5k1/P1Q2pp1/1P2p3/3b4/3p4/4qPPP/2p3K1/R4R2 w - - 3 37|b7d5|Bd5|c7c2
2kr3r/pp2qppp/3b4/1Bp4b/4PPP1/2P1Q3/PP6/RNB1R1K1 b - - 0 17|h3g4|hxg4|h5g4
r4rk1/ppq2pp1/2n2b2/2Q1p2b/4P3/2PP1N1P/PP1NB3/R3K2R b KQ - 0 16|d5c5|Qxc5|b7b6
rnbqk1nr/p2p1ppp/2pbp3/1p6/4P3/2NB1N2/PPPP1PPP/R1BQ1RK1 b kq - 5 6|b1c3|Nc3|g8f6
rnbqkbnr/pppp1ppp/4p3/8/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2|c1f4|Bf4|d8e7
r1bqk2r/1pp2p2/p2p1n1p/2b1p3/2BnP3/2NP2BP/PPPN1P2/R2QK2R w KQkq - 1 12|c6d4|Nd4|g3h4
rq1k1bR1/3nQ3/3P1p1p/p1p1pP2/1p2P3/1P1R3N/P1P3PP/6K1 b - - 6 40|f7e7|Qe7+|d8c8
rnb1kb1r/ppppqppp/8/4N3/4n3/2P5/PP1P1PPP/RNBQKB1R w KQkq - 1 5|d8e7|Qe7|d2d4
rnbqkb1r/pppppp1p/8/6p1/3Pn2B/8/PPP1PPPP/RN1QKBNR w KQkq - 0 4|g7g5|g5|h4g3
8/8/4k3/8/p7/B5KP/8/8 b - - 2 48|d6a3|Ba3|e6d5
rn2kbnr/ppq2ppp/2p1p3/3pP3/3P2b1/2NB1N2/PPP2PPP/R1BQK2R w KQkq - 0 7|e7e6|e6|c1f4
r3k2r/pp1b1ppp/4p3/3p4/1n6/1P1P2P1/P1PN1PBP/R1R3K1 b kq - 2 15|f1c1|Rfc1|e8g8
r4rk1/5pb1/p1qpp1pp/1p6/PP1pPP2/1B1P1Q1P/2P3P1/R4RK1 w - - 0 19|h7h6|h6|a4a5
4r3/pp3k2/n6p/8/5K2/4N3/bP3PPP/2RR4 b - - 3 27|e5f4|Kf4|a6b4
r3kb1r/p1pn1ppp/2p5/1B6/4P3/8/PPP2PPP/RNB3K1 w kq - 0 11|b7c6|bxc6|b5c6
rnbqkb1r/ppp2ppp/4pn2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR w KQkq - 0 4|e7e6|e6|g1f3
3r1rk1/ppN2ppp/8/4Bb2/8/4R3/4KnPP/6NR b - - 1 25|d2e2|Ke2|f2h1
r1bqkbnr/pp1ppppp/2p5/8/B2nP3/5N2/PPPB1PPP/RN1QK2R b KQkq - 1 6|g1f3|Nf3|d4e6
r4r2/5kpp/4pp2/1p1p4/Bn1P4/1P3NP1/P4PP1/3RR1K1 w - - 0 23|a6b5|axb5|a4b5
r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4|g8f6|Nf6|f3g5
rn1qkb1r/pbpp1ppp/1p2p3/8/3PNB2/4PN2/PPP2PPP/R2QKB1R b KQkq - 0 6|d2e4|Nxe4|b7e4
r3k2r/p3bppp/2p5/B3pP2/3P4/1P2P1P1/K1P4P/3R2R1 w kq - 0 22|e6e5|e5|d4e5
r3k3/ppqnnpp1/2p1p3/3pP2Q/3P4/2N3P1/PPP2P2/R3KB2 b Qq - 0 17|g5h5|Qxh5|e7g6
r1b2k1r/pp2q2p/5b1n/2QpP1p1/3p4/8/PPP3PP/RNB2RK1 w - - 1 16|d8e7|Qe7|f1f6
2rq1rk1/pb1n1ppp/1p1bpn2/2Pp4/8/PP2PNP1/1BPN1PBP/R2Q1RK1 b - - 0 11|d4c5|dxc5|d6c5
r2qk2r/pp2b1pp/2p1Q2n/6N1/3p4/3P4/PPP2PPP/RNB2RK1 b - - 1 12|e1g1|O-O|d8b6
r3kb1r/1p3ppp/p2pp3/2pq4/2n4P/PQB1PN2/3P1PP1/R3K2R w KQkq - 0 18|e7e6|e6|a1d1
8/7k/p6P/2P2p2/1K2bP2/4P2R/8/2r5 b - - 0 54|c4c5|c5|a6a5
r2r2k1/p4ppp/1b6/3p1Nq1/1p1P2P1/P6P/1B3P1K/2RQ1R2 w - - 3 23|h4g5|Qg5|a3b4
r1b2rk1/p2n1ppp/2p5/1p6/5B2/2N2NKP/PPP1P1P1/R4B1R b - - 4 13|d1c3|Nc3|d7f6
8/8/8/2K5/7R/8/3k4/8 b - - 16 63|b5c5|Kc5|d2e1
rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2|c2c4|c4|e7e6
rnb1k1nr/pp1p1ppp/1q1b4/4p3/8/2B2N2/PPP2PPP/RN1QKB1R b KQkq - 1 8|g1f3|Nf3|f7f6
rn1qk2r/pbp1npb1/1p1pp1p1/7p/4P2P/2NP1N2/PPPBBPP1/R2Q1RK1 w kq - 0 9|d7d6|d6|g2g3
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 2 3|g8f6|Nf6|c1f4
r4rk1/2q2pp1/p1n1pn1p/1pPp4/3P4/P4NP1/2PB1P1P/R2Q1RK1 b - - 0 16|g2g3|g3|g7g5
r3k3/5pr1/pp1bp3/8/Pp5P/3B1b2/2P1KPn1/RN4R1 w q - 0 23|b7f3|Bxf3+|e2f3
r2q1rk1/2p2ppp/p3p1b1/1p1pn3/3Pn1P1/PP1BP2P/1BP2P2/R2Q1RK1 w - - 0 15|c6e5|Nxe5|d4e5
r1b1k1nr/ppp2ppp/3b4/4n3/5B2/2P5/PP1N1PPP/R2K1BNR b kq - 3 8|b1d2|Nd2|c8g4
5rk1/4npp1/rQpq3p/2n1p3/4P1P1/3P1N1P/1PBK1P2/3R3R w - - 5 23|a8a6|Ra6|b6b4
rnbqkb1r/ppp2ppp/5n2/3p4/3P4/2N5/PPP2PPP/R1BQKBNR w KQkq - 1 5|g8f6|Nf6|f1d3
1rbq1rk1/1p2ppbp/p1n2np1/2p5/2P5/2N1BNPP/PP2PPBK/R2Q1R2 b - - 1 11|c1e3|Be3|d8a5
2r2rk1/5ppp/p3pn2/1p1p4/7n/1PNP1B2/PBP4K/2R2R2 b - - 0 24|h1h2|Kxh2|h4f3
r2qk2r/ppb2ppp/2p1pn2/3p1b2/1P1P1B2/P2PPN2/2QN1PPP/R4RK1 w kq - 1 12|a5c7|Bc7|f4c7
r1bqkb1r/pp1ppp2/5p1p/2pP4/4P3/3B1Q2/PPP2PPP/RN2K2R b KQkq - 1 8|f1d3|Bd3|e7e6
3R4/8/R6p/1k2p1p1/4N3/1p3PP1/2r4P/2B3K1 w - - 13 45|c6b5|Kb5|a6a8
rnbq1rk1/pp1pnpbp/2p1p1p1/4P3/3P4/2NBB3/PPP2PPP/R2QK1NR w KQ - 1 7|e8g8|O-O|e3g5
2r3k1/1R3p1p/4p1p1/2P5/1P6/1R1n1PK1/r7/8 b - - 2 36|b1b3|Rb3|d3c1
rnb1k1nr/1p3ppp/p3p3/qNBpP3/6Q1/8/P2N1PPP/R3KB1R b KQkq - 1 11|d1g4|Qg4|g7g6
8/8/8/8/3KR3/5k2/8/8 w - - 11 54|g3f3|Kf3|e4e3
r1b1kbnr/pp3ppp/1qn1p3/2ppP3/5P2/2P2N2/PP1PB1PP/RNBQK2R b KQkq - 2 6|f1e2|Be2|c5c4
1n1qk2r/Q3bppp/4p3/3n4/2pP4/2P2N2/PP3PPP/RNB1K2R w KQ - 1 13|f6d5|Nd5|f3e5
6k1/1R5p/1p4p1/8/P1r4P/5KP1/7r/8 b - - 5 35|g4f3|Kf3|c4a4
r2qk2r/pppbbppp/2np1n2/4p3/4P3/P2P3P/1PP1BPP1/R1BQKNNR b KQkq - 0 7|h2h3|h3|h7h6
3r2k1/5Rp1/3Np2p/3p1b2/3P1P2/6P1/3b2BP/6K1 b - - 0 28|c7f7|Rxf7|d8d6
r1b1r1k1/p2n1pb1/n1pB2p1/qp4Np/3P3P/2N2P2/PPPQ2P1/1K1R1B1R b - - 0 14|f4d6|Bxd6|d7f6
rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 3 3|f1c4|Bc4|b8c6
r4rk1/p3bppp/1q2p1n1/3pP3/3N1P2/8/PP2b1PP/R1BQ1RK1 w - - 0 16|a6e2|Bxe2|d1e2
5rk1/2pb2pp/1p1p1p2/pP1Pr1q1/P1P5/3B4/6PP/3QRRK1 b - - 2 21|f3d1|Qd1|f8e8
8/8/7R/1pk3P1/5K2/5P2/1r3r2/8 w - - 4 47|d6c5|Kc5|h6h3
n7/P5p1/2k1p2p/1p2p3/2pp4/B5PP/5P2/5K2 b - - 4 44|c5a3|Ba3|c6d5
r1bqkbnr/3p1ppp/p1n5/4p3/2p1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 8|e7e5|e5|b2b3
3r2k1/Q1pr1pp1/8/8/P1n5/6K1/2P4P/1R6 b - - 0 31|b7a7|Qxa7|c4d2
1R6/8/8/7p/k1p4r/1p3P1P/1K4P1/8 w - - 4 47|b4a4|Ka4|b8f8
5rk1/5pp1/4pq1p/1Qpp4/7P/4P1P1/2PPKP2/6R1 b - - 1 24|b1b5|Qb5|c5c4
6k1/p2R3B/1pn2p2/2r3p1/4P3/2P2P2/PP3P1P/2K5 b - - 0 27|f5h7|Bxh7+|g8h8
2r5/5kpp/p1p1p3/2R5/PPPp4/8/2P2PPP/6K1 b - - 0 25|b2b4|b4|f7e7
rnbqkbnr/pppp1ppp/4p3/8/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 2|d2d3|d3|d7d5
3rk2r/p1p2p2/8/2p1p1p1/4P1P1/1P1B2Rp/P1P2P1K/R7 b k - 1 21|g1g3|Rg3|e8e7
3r4/2q2pkp/2P3p1/p3p2n/1pQ1P1N1/1P5P/1P3PP1/4R1K1 w - - 0 27|a8d8|Rxd8|g2g3
r1b2rk1/ppqnppbp/2pp1np1/8/2PP1B2/4PN2/PP1NBPPP/R2Q1RK1 w - - 1 9|d8c7|Qc7|h2h3
6nr/3B1pk1/8/4p2p/3nP1p1/2Q5/P1PP1PPP/R4RK1 w - - 0 25|e6e5|e5|a1b1
r1bqkbnr/1ppn1pp1/p3p2p/P3P3/2pP4/2N2N2/1P3PPP/R1BQKB1R w KQkq - 0 9|h7h6|h6|f1c4
rnb2rk1/1p1qbppp/4p3/p2pP3/P1pP1N2/2P1BN2/1P3PPP/R2Q1RK1 b - - 2 13|e2f4|Nf4|b8c6
rnbqk2r/ppp1ppbp/3p1np1/6B1/2PP4/2N5/PP2PPPP/R2QKBNR w KQkq - 2 5|f8g7|Bg7|e2e4
r2r2k1/pbq2p1p/4pbp1/2p5/2P1B3/1P3N2/P3QPPP/1R3RK1 w - - 0 18|g7g6|g6|b1d1
r2r2k1/pb3ppp/2p1n3/1p2P3/8/3B1NnP/PBP3P1/3R1R1K w - - 3 25|e4g3|Ng3+|h1h2
r6r/p1pk2pp/2pb1p2/4p3/8/1P1b3P/PB1P1PPN/2R1R1K1 w - - 10 18|e8d7|Kd7|h2g4
rnbqk2r/ppp1ppbp/6p1/3nP3/3P4/2N5/PPP3PP/R1BQKBNR w KQkq - 1 7|f6d5|Nd5|c3e4
rn1qkbnr/pbpp1ppp/1p2p3/8/1P6/4PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 4|e2e3|e3|g8f6
k2B4/pp2Rpp1/6b1/5qP1/2pP4/P1N3Q1/1PP5/1K6 b - - 0 28|c7d8|Bxd8|f5c2
3r2nr/R1p5/1pk1p3/5pq1/8/3P2P1/1PPN3P/Q4RK1 w - - 2 24|b7c6|Kc6|a1a4
8/8/pp3k2/3p1P1p/5K1P/1P6/P7/8 b - - 0 43|g4f5|gxf5|d5d4
r2q2k1/pppn2p1/1n1p3p/8/6R1/5N2/PP3PPP/2K1R3 w - - 4 21|b8d7|N8d7|f3h4
8/4r3/1P2Pk2/8/6B1/2P1R2P/6PK/8 b - - 0 43|b5b6|b6|e7b7
r1bqk2r/p1pnppb1/1p1p1npp/6B1/4P3/2PP1N2/PP1NBPPP/R2Q1RK1 b kq - 1 8|b1d2|Nbd2|h6g5
2kr2nr/ppp2pbp/4p1p1/4P3/5B2/5N2/PPP1KPPP/R6R w - - 0 13|e7e6|e6|a1d1
r1bqk1nr/pppp1pbp/2n1p3/4P3/3P4/2N2Q2/PPP2PPP/R1B1KB1R w KQkq - 1 7|b8c6|Nc6|c3e4
r1b5/ppp1qkpp/2np4/3Pp3/8/3P4/PPP2PPP/R2QK2R b KQ - 0 12|e4d5|exd5|c6d4
r3qrk1/1pp3bp/3nbpp1/p1B5/1n2P3/P1N2P2/1PPQ2PP/1KNR1B1R b - - 4 15|e3c5|Bc5|d6c4
rnbqk1nr/ppppppbp/6p1/8/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3|f8g7|Bg7|d2d4
rn1qkbnr/pp3ppp/2p1p3/3p4/3P4/3QPN2/PPP2PPP/RNB2RK1 b kq - 1 6|e1g1|O-O|g8e7
rnb1kb1r/5ppp/pq2pn2/1N6/2pP1B2/4PN2/1P3PPP/R2QKB1R w KQkq - 1 10|d8b6|Qb6|b5c7
rnbqkbnr/ppp2ppp/3p4/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3|g1f3|Nf3|b8c6
1rb2rk1/1pqpbppp/p1n1p1n1/2p1P3/5P2/2PP1NPP/PP1N2B1/R1BQ1RK1 b - - 0 11|e4e5|e5|g6h8
8/1ppk3p/p7/6b1/4P2q/2N1B3/PPP5/2KQ4 b - - 4 28|f3d1|Qd1+|d7e7
rn1qkb1r/pbp2ppp/1p2pn2/3p4/2PP4/2NBP3/PP3PPP/R1BQK1NR w KQkq - 0 6|d7d5|d5|d1c2
r2qk2r/1p1nbppp/p3pn2/3pN1B1/3P4/2N5/PPP1QPPP/R4RK1 w kq - 2 11|f8e7|Be7|e2f3
rn1qk2r/pbpp1ppp/1p2p3/8/2PPn3/2bBPN2/PPQ2PPP/R1B1K2R w KQkq - 0 8|b4c3|Bxc3+|b2c3
8/8/8/8/3PR3/k3PK2/1r6/8 b - - 5 62|e2f3|Kf3|a3b4
rnbqkbnr/ppp2ppp/4p3/3p4/3P1B2/2P5/PP2PPPP/RN1QKBNR b KQkq - 1 3|c1f4|Bf4|g8f6
r2qk1nr/pp3ppp/2nbp3/2pp1b2/3P1B2/2PBPN2/PP3PPP/RN1QK2R w KQkq - 3 7|f8d6|Bd6|d3f5
r1bqk2r/pppnbppp/3p1n2/4p3/3PP3/2PB4/PP2NPPP/RNBQK2R w KQkq - 3 6|b8d7|Nbd7|e1g1
r3r1k1/ppp2ppp/8/3p4/1b1P3q/1PPQ4/PB1NnPPP/R4R1K b - - 0 16|c2c3|c3|e2f4
rnbqkb1r/pp2pppp/5n2/2p1N3/8/8/PPPP1PPP/RNBQKB1R w KQkq - 1 5|g8f6|Nf6|d2d4
rn1qkbnr/pp2p3/2p3pp/5b1Q/2BP4/8/PPP2PPP/R1B1K1NR w KQ - 0 9|g7g6|g6|h5e2
2kq4/1p3p2/p1p3p1/7n/4P2p/1NP2P1P/PPQ3P1/6K1 w - - 0 28|c7d8|Qxd8|c2d2
rnbqr3/5k1p/pp4pB/2bP1n2/P1P1N1P1/3B3P/1P6/R2Q1RK1 w - - 1 21|e7c5|Bc5+|e4c5
8/7p/pN6/7k/1P5r/1B6/P4PP1/5RK1 w - - 0 33|g4h5|Kxh5|g2g3
r1bq1rk1/3nppbp/p2p2p1/8/2p1PP2/P1N1BN1P/1PP3P1/RQ3RK1 w - - 2 15|f6d7|Nd7|b1e1
4rr1k/6p1/p4pBp/1pp4n/5p1q/PP1P1P1b/1BPQ1R1P/6RK b - - 1 25|e4g6|Bg6|e8e6
rn2kb1r/ppq2ppp/2p2n2/4p3/2P1P1b1/5NB1/PP3PPP/RN1QKB1R w KQkq - 0 8|d6e5|dxe5|g3e5
r1bq1rk1/pppn1pp1/3b1n1p/4p3/8/2N2NB1/PPPQPPPP/2KR1B1R b - - 5 9|h4g3|Bg3|d8e7
3b1rk1/3b1ppp/p3p3/8/Q7/2N5/PPP2PPP/5RK1 w - - 0 19|c8d7|Bxd7|a4d7
r2q1rk1/pb2npbp/1p4p1/3p4/2P5/1PNQ1N2/PB3PPP/R3R1K1 w - - 0 16|e6d5|exd5|c4d5
r1bqk2r/pp2bpp1/2p1pn1n/2Pp4/1P1P4/5NP1/P2NP1BP/R1BQ1RK1 w kq - 1 11|g8h6|Nh6|d1c2
8/5k2/8/4PP2/4K2P/4B3/8/8 b - - 0 45|h2h4|h4|f7e8
8/p5p1/3k3p/P2b3P/8/4K3/2n5/8 w - - 0 43|d4c2|Nxc2+|e3d3
1n1qkb1r/1ppb3p/5np1/1P1ppp2/2P5/4P3/3PBPPP/BN1QK1NR b Kk - 1 11|h5e2|Be2|d5c4
5rk1/p5pp/P4r2/8/2p1P3/6P1/5bBP/5R1K b - - 1 28|g1h1|Kh1|f2d4
